file,transcript_standard,transcript_disfluent,audio_id,reference_fluent,reference_disfluent,wer_standard_vs_fluent,s_standard_vs_fluent,d_standard_vs_fluent,i_standard_vs_fluent,s_rate_standard_vs_fluent,d_rate_standard_vs_fluent,i_rate_standard_vs_fluent,ref_words_standard_vs_fluent,wer_disfluent_vs_fluent,s_disfluent_vs_fluent,d_disfluent_vs_fluent,i_disfluent_vs_fluent,s_rate_disfluent_vs_fluent,d_rate_disfluent_vs_fluent,i_rate_disfluent_vs_fluent,ref_words_disfluent_vs_fluent,wer_standard_vs_disfluent,s_standard_vs_disfluent,d_standard_vs_disfluent,i_standard_vs_disfluent,s_rate_standard_vs_disfluent,d_rate_standard_vs_disfluent,i_rate_standard_vs_disfluent,ref_words_standard_vs_disfluent,wer_disfluent_vs_disfluent,s_disfluent_vs_disfluent,d_disfluent_vs_disfluent,i_disfluent_vs_disfluent,s_rate_disfluent_vs_disfluent,d_rate_disfluent_vs_disfluent,i_rate_disfluent_vs_disfluent,ref_words_disfluent_vs_disfluent
sw02010_B_38.wav,"It's suspenseful. I don't think it's very I mean there's not really any uh blood and guts in it or anything like that. It's it's more suspense. Um the other one, Silence of the Lambs is kind of a a gory movie if if somebody's not into that kind of stuff. It's it's pretty graphic at points, but uh I think they're both excellent movies.","It's suspenseful. I don't think it's very I mean, there's not really any uh blood and guts in it or anything like that. It's it's more suspense. Um the other one, Silence of the Lambs is kind of a a gory movie if if somebody's not into that kind of stuff. It's it's pretty graphic at points, but uh I think they're both excellent movies.",sw2010_b_38,"It's suspenseful. I don't think it's very t-, there's not really any, blood and guts in it or anything like that. it's more suspense, the other one, SILENCE OF THE LAMBS, is kind of a gory movie, if somebody's not into that kind of stuff. it's pretty graphic at points. But, I think they're both excellent movies.","It's suspenseful. I don't think it's very t-, _I_ _mean_ _, _ there's not really any, _uh_, blood and guts in it or anything like that. _It_ _'s_ _, _ it's more suspense. _Um_, the other one, SILENCE OF THE LAMBS, is kind of _a_ _, _ a gory movie, _if_ _, _ if somebody's not into that kind of stuff. _It_ _'s_ _, _ it's pretty graphic at points. But, _uh_, I think they're both excellent movies.",0.15789473684210525,1,0,8,0.017543859649122806,0.0,0.14035087719298245,57,0.15789473684210525,1,0,8,0.017543859649122806,0.0,0.14035087719298245,57,0.07352941176470588,2,3,0,0.029411764705882353,0.04411764705882353,0.0,68,0.07352941176470588,2,3,0,0.029411764705882353,0.04411764705882353,0.0,68
sw02010_B_50.wav,"I think that I think he really his heart was in it, but I I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted to to star in it. You know, he he enjoyed the storyline and I think he just really he really wanted it whether it whether it won all kinds of awards or whether it just was okay at the box office. I think he would have been happy because I think that I think he did a good job and and the self-satisfaction he got out of it is much greater than any awards that they can give him.","I think that I think he really his heart was in it, but I I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted to to star in it. You know, he he enjoyed the story line and I think he just really he really wanted it whether it whether it won all kinds of awards or whether it just was okay at the box office, I think he would have been happy because I think that I think he did a good job and and the self-satisfaction he got out of it is much greater than any awards that they can give him.",sw2010_b_50,"I think he really, his heart was in it, but I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted to star in it. he enjoyed the story line and I think he really wanted it. And whether it won all kinds of awards or whether it just was okay at the box office, I think he would have been happy. Because I think he did a good job the self-satisfaction he got out of it is much greater than any awards that they can give him.","_I_ _think_ _that_ _, _ I think he really, his heart was in it, but _I_ _, _ I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted _to_ _, _ to star in it. _You_ _know_ _, _ _he_ _, _ he enjoyed the story line and I think _he_ _just_ _really_ _w-_ _, _ he really wanted it. And _whether_ _it_ _, _ whether it won all kinds of awards or whether it just was okay at the box office, I think he would have been happy. Because _I_ _think_ _that_ _, _ I think he did a good job _and_ _, _ _and_ the self-satisfaction he got out of it is much greater than any awards that they can give him.",0.18018018018018017,2,1,17,0.018018018018018018,0.009009009009009009,0.15315315315315314,111,0.16216216216216217,1,0,17,0.009009009009009009,0.0,0.15315315315315314,111,0.03076923076923077,1,3,0,0.007692307692307693,0.023076923076923078,0.0,130,0.015384615384615385,0,2,0,0.0,0.015384615384615385,0.0,130
sw02012_A_101.wav,"because I any any one, any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a","because I any anyone, any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a",sw2012_a_101,"Because, any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a sense of invasion.","Because _I_, _any_ _, _ _anyone_ _, _ any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a sense of invasion.",0.20588235294117646,0,3,4,0.0,0.08823529411764706,0.11764705882352941,34,0.17647058823529413,0,3,3,0.0,0.08823529411764706,0.08823529411764706,34,0.13513513513513514,1,3,1,0.02702702702702703,0.08108108108108109,0.02702702702702703,37,0.08108108108108109,0,3,0,0.0,0.08108108108108109,0.0,37
sw02012_A_15.wav,"I think they prey on people's um inherent politeness on the phone, even with a machine. Like, find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond even though there's not even","I think they prey on people's um inherent politeness on the phone, even with a machine. I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond, even though there's not even",sw2012_a_15,"I think they prey on people's, inherent politeness on the phone even with the machine. I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond even though there's not even a person there.","I think they prey on people's, _um_, inherent politeness on the phone even with the machine. I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond even though there's not even a person there.",0.12244897959183673,2,3,1,0.04081632653061224,0.061224489795918366,0.02040816326530612,49,0.10204081632653061,1,3,1,0.02040816326530612,0.061224489795918366,0.02040816326530612,49,0.1,2,3,0,0.04,0.06,0.0,50,0.08,1,3,0,0.02,0.06,0.0,50
sw02012_A_25.wav,"Well, presumably those who find out such information, if they are doing it, uh would prefer to not to be known and I mean, you know, the classic, oh I don't know, CIA conspiracy theories or whatever would have uh such parties trying to do it without your knowledge. So there's things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it. And I can't talk about the second one other than to to generate paranoia. Yeah, just surmise. I'd like to think that it's quite low.","Well, presumably those who find out such information, if they are doing it, I would prefer to not to be known and I mean, you know, the classic, oh, I don't know, CIA conspiracy theories or whatever would have uh such parties trying to do it without your knowledge. So, there's things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it. And I can't talk about the second one other than to to to generate paranoia. Yeah, just surmise. I I'd like to think that it's quite low.",sw2012_a_25,"presumably those who find out such information, if they are doing it, I would prefer not to be known, and the classic, C I A conspiracy theories or whatever, would have such parties trying to do it without your knowledge. So there's, things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it, and I can't talk about the second one other than to generate paranoia. It's a surmise and, I'd like to think that it's quite low, at least in this country.","_Well_, presumably those who find out such information, if they are doing it, I would prefer _to_ not to be known, and _, _ _I_ _mean_ _, _ _you_ _know_ _, _ the classic, _oh_ _, _ _I_ _do_ _n't_ _know_ C I A conspiracy theories or whatever, would have such parties trying to do it without your knowledge. So there's, things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it, and I can't talk about the second one other than _to_ _, _ _to_ _, _ to generate paranoia. It's a surmise and, I'd like to think that it's quite low, at least in this country.",0.2079207920792079,5,6,10,0.04950495049504951,0.0594059405940594,0.09900990099009901,101,0.2079207920792079,5,5,11,0.04950495049504951,0.04950495049504951,0.10891089108910891,101,0.14035087719298245,5,10,1,0.043859649122807015,0.08771929824561403,0.008771929824561403,114,0.12280701754385964,5,8,1,0.043859649122807015,0.07017543859649122,0.008771929824561403,114
sw02012_A_61.wav,"Yeah. [ 0m1s10ms ] And uh one of the problems with the Lotus database was [ 0m3s980ms ] uh that it was uncontrolled access to who would have that information. [ 0m7s780ms ] I mean, they said they would give it out to only select companies, but [ 0m11s300ms ] um, [ 0m12s300ms ] you know, just like software is only given out to customers. [ 0m15s100ms ] I mean, you can't believe","Yeah. And uh one of the problems with the Lotus database was uh that it was uncontrolled access to who would have that information. I mean, they said they would give it out to only select companies, but um, you know, just like software is only given out to customers. I mean, you can't believe",sw2012_a_61,"And, one of the problems with the Lotus data base was, that it was uncontrolled access to who would have that information. they said they would give it out to only select companies, just like software is only given out to customers, you can't believe that.","_Yeah_ _. _ And, _um_, one of the problems with the Lotus data base was, _um_, that it was uncontrolled access to who would have that information. _I_ _mean_ _, _ they said they would give it out to only select companies _but_, _um_ _, _ _you_ _know_ _, _ just like software is only given out to customers, _I_ _mean_ _, _ you can't believe that.",0.43478260869565216,3,1,16,0.06521739130434782,0.021739130434782608,0.34782608695652173,46,0.30434782608695654,3,1,10,0.06521739130434782,0.021739130434782608,0.21739130434782608,46,0.19298245614035087,5,1,5,0.08771929824561403,0.017543859649122806,0.08771929824561403,57,0.08771929824561403,3,2,0,0.05263157894736842,0.03508771929824561,0.0,57
sw02012_A_63.wav,"it would it would be pirated and they wouldn't bother to check that carefully anyway to someone who's offering, you know, full cash price.","it would it would be pirated and they wouldn't bother to check that carefully anyway to someone who's offering, you know, full cash price.",sw2012_a_63,"it would be pirated and they wouldn't bother to check that carefully anyway to someone who's offering full cash price, for it.","_It_ _would_ _, _ it would be pirated and they wouldn't bother to check that carefully anyway to someone who's offering _, _ _you_ _know_ _, _ full cash price, for it.",0.2727272727272727,0,2,4,0.0,0.09090909090909091,0.18181818181818182,22,0.2727272727272727,0,2,4,0.0,0.09090909090909091,0.18181818181818182,22,0.07692307692307693,0,2,0,0.0,0.07692307692307693,0.0,26,0.07692307692307693,0,2,0,0.0,0.07692307692307693,0.0,26
sw02012_A_65.wav,"for it. I mean, you know, you can't tell what what a company really has to do with it. And there's something rather ominous about having virtually anyone, any hacker being able to know what your income is, what your spending habits are, and you know, and and that hacker just has to get into in touch with a sneak thief and suddenly and then what started as an invasion of privacy could be, you know, an invasion","for it. I mean, you know, you can't tell what what a company really has to do with it. And there's something rather ominous about having virtually anyone, any hacker being able to know what your income is, what your spending habits are, and you know, and and that hacker just has to get into in touch with a sneak thief and suddenly and then what started as an invasion of privacy could be, you know, an invasion",sw2012_a_65,"you can't tell it, what a company really has to do with it and there's something rather ominous about having virtually anyone, any hacker being able to know what your income is, what your spending habits are, and that hacker just has to get in touch with the sneak thief and suddenly what started as an invasion of privacy can be an invasion of your actual home.","_I_ _mean_ _, _ _you_ _know_ _, _ you can't tell it, what a company really has to do with it and there's something rather ominous about having virtually anyone, any hacker being able to know what your income is, what your spending habits are, _and_ _, _ _you_ _know_ _, _ _and_ _, _ and that hacker just has to get _in_ _to_ _, _ in touch with the sneak thief and suddenly _and_ _then_ what started as an invasion of privacy can be an invasion of your actual home.",0.3283582089552239,3,4,15,0.04477611940298507,0.05970149253731343,0.22388059701492538,67,0.3283582089552239,3,4,15,0.04477611940298507,0.05970149253731343,0.22388059701492538,67,0.16455696202531644,4,5,4,0.05063291139240506,0.06329113924050633,0.05063291139240506,79,0.16455696202531644,4,5,4,0.05063291139240506,0.06329113924050633,0.05063291139240506,79
sw02012_A_71.wav,"Mhm. I also thought about it as I was waiting to talk to you that another thing that occurred to me is there's not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy.","Mhm. I also thought about it because I was waiting to talk to you that another thing that occurred to me is there's not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy.",sw2012_a_71,"I also thought about it, waiting to talk to you that, another thing that occurred to me is there is not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy very quickly.","_Uh-huh_ _. _ I also thought about it, _was_ _of_ _, _ _uh_, waiting to talk to you that, another thing that occurred to me is there is not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy very quickly.",0.09523809523809523,1,3,4,0.011904761904761904,0.03571428571428571,0.047619047619047616,84,0.09523809523809523,1,3,4,0.011904761904761904,0.03571428571428571,0.047619047619047616,84,0.09090909090909091,5,3,0,0.056818181818181816,0.03409090909090909,0.0,88,0.09090909090909091,5,3,0,0.056818181818181816,0.03409090909090909,0.0,88
sw02012_A_87.wav,"alone. [ 0m1s12ms ] Whereas [ 0m1s422ms ] in [ 0m1s512ms ] this [ 0m1s652ms ] country [ 0m1s912ms ] where [ 0m2s2ms ] everyone [ 0m2s322ms ] respects [ 0m2s712ms ] the [ 0m2s772ms ] closed [ 0m3s112ms ] doors [ 0m3s412ms ] very [ 0m3s632ms ] much, [ 0m3s922ms ] if [ 0m4s22ms ] you [ 0m4s132ms ] go [ 0m4s312ms ] out [ 0m4s452ms ] and [ 0m4s712ms ] act [ 0m4s932ms ] like [ 0m5s112ms ] the [ 0m5s202ms ] lunatic, [ 0m5s772ms ] you [ 0m6s2ms ] you [ 0m6s532ms ] violate [ 0m7s122ms ] the [ 0m7s412ms ] uh [ 0m7s712ms ] the [ 0m7s832ms ] norms [ 0m8s642ms ] of [ 0m8s942ms ] social [ 0m9s302ms ] of [ 0m9s662ms ] um [ 0m9s982ms ] public [ 0m10s292ms ] behavior, [ 0m10s862ms ] um [ 0m12s122ms ] people [ 0m12s422ms ] start [ 0m12s672ms ] paying [ 0m12s902ms ] attention [ 0m13s302ms ] to [ 0m13s362ms ] you [ 0m13s472ms ] very [ 0m13s722ms ] much [ 0m14s2ms ] and [ 0m14s62ms ] they [ 0m14s152ms ] start [ 0m14s392ms ] asking [ 0m14s782ms ] questions [ 0m15s322ms ] and [ 0m15s442ms ] in [ 0m15s602ms ] a [ 0m15s662ms ] sense [ 0m15s972ms ] are [ 0m16s62ms ] invite [ 0m16s472ms ] inva [ 0m17s12ms ] invading [ 0m17s612ms ] your [ 0m17s702ms ] privacy. [ 0m18s322ms ] Although, [ 0m19s292ms ] if [ 0m19s442ms ] you [ 0m19s582ms ] know [ 0m19s752ms ] what [ 0m19s842ms ] the [ 0m19s902ms ] social [ 0m20s252ms ] norms [ 0m20s532ms ] are, [ 0m20s822ms ] you [ 0m21s222ms ] know, [ 0m21s402ms ] quote [ 0m21s702ms ] unquote, [ 0m22s2ms ] you [ 0m22s172ms ] ask [ 0m22s492ms ] for [ 0m22s702ms ] it. [ 0m22s872ms ] But [ 0m23s812ms ] it [ 0m23s892ms ] does [ 0m24s122ms ] mean [ 0m24s332ms ] that [ 0m24s462ms ] you [ 0m25s322ms ] have [ 0m26s12ms ] yet [ 0m26s312ms ] another [ 0m26s642ms ] reason [ 0m26s972ms ] to [ 0m27s32ms ] follow [ 0m27s392ms ] a [ 0m27s422ms ] set [ 0m27s602ms ] of [ 0m27s712ms ] social [ 0m27s922ms ]","alone. Whereas in this country where everyone respects the closed doors very much, if you go out and act like a lunatic, you you violate the uh the norms of social of um public behavior, um people start paying attention to you very much and they start asking questions and in a sense are invi- inva- invading your privacy. Although, if you know what the social norms are, you know, quote unquote, you asked for it. But it does mean that you have yet another reason to follow a set of",sw2012_a_87,"Whereas in this country where everyone respects the closed doors very much, if you go out and then act like the lunatic you violate, the norms of, public behavior, people start paying attention to you very much and they start asking questions and in the sense are invading your privacy although, if you know what the social norms are quote unquote, you asked for it. But it does mean that you have yet another reason to follow a set of social norms.","Whereas in this country where everyone respects the closed doors very much, if you go out and then act like the lunatic _you_ _, _ you violate _the_ _, _ _uh_, the norms _of_ _social_ _, _ of, _um_, public behavior. _Um_, people start paying attention to you very much and they start asking questions and in the sense are _invite-_ _, _ _invade_ _, _ invading your privacy although, if you know what the social norms are _, _ _you_ _know_ _, _ quote unquote, you asked for it. But it does mean that you have yet another reason to follow a set of social norms.",1.2926829268292683,4,0,102,0.04878048780487805,0.0,1.2439024390243902,82,0.2073170731707317,2,3,12,0.024390243902439025,0.036585365853658534,0.14634146341463414,82,1.032258064516129,5,0,91,0.053763440860215055,0.0,0.978494623655914,93,0.08602150537634409,4,3,1,0.043010752688172046,0.03225806451612903,0.010752688172043012,93
sw02012_A_99.wav,"Or the classic the other classic example is the Jehovah's witness or or Mormons or someone knocking at the front door. Um which is more intrusive because I have to really tell someone to go away and there's that sense of I have now opened my door, they now see what I look like, what I live like and nor and they're doing something that normally I really only invite people.","Or the class, the other classic example is the Jehovah's witness or or Mormons or someone knocking at the front door. Um, which is more intrusive because I have to really tell someone to go away and there's that sense of I have now opened my door, they now see what I look like, what I live like, and nor and they're doing something that normally I really only invite people.
**Thinking Process:**

1.  **Initial Listen-Through:** I'll play the entire audio clip once without typing to get a general sense of the content, the speaker's pace, and any potential tricky spots (e.g., mumbling, background noise, unusual words).
    *   The speaker is talking about classic examples of intrusion, specifically mentioning Jehovah's Witnesses or Mormons knocking on the door.
    *   The speech is relatively clear, but there are some natural pauses and disfluencies.
    *   The speaker says ""Jehovah's witness or or Mormons"". I need to capture that double ""or"".
    *   He says ""nor and they're doing something"". This sounds a bit like a false start or a slight stumble. I'll listen carefully to that part again.

2.  **Detailed Transcription (Phrase by Phrase):** Now I'll go back to the beginning and transcribe, pausing frequently. I'll type exactly what I hear, including every ""um,"" ""uh,"" repetition, and false start.

    *   `00:00-00:01`: ""Or the class,"" - Starts with ""Or"", then a slight pause, then ""the class"".
    *   `00:01-00:02`: ""the other classic example is"" - Straightforward.
    *   `00:02-00:04`: ""the Jehovah's witness or or Mormons"" - Here's that double ""or"". I'll make sure to include both. ""Jehovah's witness"" is singular, which is what he says.
    *   `00:04-00:06`: ""or someone knocking at the front door."" - Straightforward.
    *   `00:06-00:07`: ""Um,"" - Clear disfluency.
    *   `00:07-00:09`: ""which is more intrusive because"" - Straightforward.
    *   `00:09-00:12`: ""I have to really tell someone to go away"" - The word ""really"" is emphasized slightly, but the transcription is just the words.
    *   `00:12-00:14`: ""and there's that sense of I have now opened my door,"" - Clear phrasing.
    *   `00:14-00:16`: ""they now see what I look like,"" - Straightforward.
    *   `00:16-00:18`: ""what I live like,"" - Straightforward.
    *   `00:18-00:19`: ""and"" - Clear conjunction.
    *   `00:19-00:22`: ""nor and they're doing something that normally I really only invite people."" - This is the tricky part I noted earlier. Let's break it down.
        *   He says ""nor"".
        *   Then a very slight pause, then ""and"". It sounds like a correction or a restart. ""nor and"". I'll write it exactly like that.
        *   ""they're doing something that normally I really only invite people."" - The rest of the sentence is clear. The sentence cuts off at the end of the clip.

3.  **Final Review:** I'll read my transcription while listening to the audio one last time to ensure accuracy.

    *   ""Or the class, the other classic example is the Jehovah's witness or or Mormons or someone knocking at the front door."" - Matches.
    *   ""Um, which is more intrusive because I have to really tell someone to go away"" - Matches.
    *   ""and there's that sense of I have now opened my door, they now see what I look like, what I live like,"" - Matches.
    *   ""and nor and they're doing something that normally I really only invite people."" - Matches. The ""nor and"" part is a bit unusual, but it's what he says. It's a false start/correction. The transcription should reflect this verbatim.

The process is complete. The transcription is accurate and includes all disfluencies as requested.",sw2012_a_99,"All the other classic examples, the Jehovah's Witness or Mormons or someone knocking at the front door, which is more intrusive because I have to really tell someone to go away. And there's that sense of, I have now opened my door they now see what I look like, what I live like and they're doing something that normally I really only invite, people to.","All _the_ _class-_ _, _ the other classic examples, the Jehovah's Witness _or_ _, _ or Mormons or someone knocking at the front door, _um_, which is more intrusive because I have to really tell someone to go away. And there's that sense of, I have now opened my door they now see what I look like, what I live like _and_ _nor-_ _, _ and they're doing something that normally I really only invite, people to.",0.15384615384615385,2,1,7,0.03076923076923077,0.015384615384615385,0.1076923076923077,65,7.3538461538461535,1,0,477,0.015384615384615385,0.0,7.338461538461538,65,0.07042253521126761,3,1,1,0.04225352112676056,0.014084507042253521,0.014084507042253521,71,6.647887323943662,1,0,471,0.014084507042253521,0.0,6.633802816901408,71
sw02012_B_40.wav,"Uh, the the other side of that might be, you know, if if there's someone found out something or surmised something that weren't true, then I would feel probably more invaded on the gossipy sort of","Uh, the the other side of that might be, you know, if if there's someone found out something or surmised something that weren't true, then I would feel probably more invaded on the gossipy sort of",sw2012_b_40,the other side of that might be if someone found out something or surmised something that weren't true then I would feel probably more invaded in the gossipy sort of sense.,"_Um_, _the_ _, _ the other side of that might be _if_ _, _ if someone found out something or surmised something that weren't true then I would feel probably more invaded in the gossipy sort of sense.",0.25806451612903225,1,1,6,0.03225806451612903,0.03225806451612903,0.1935483870967742,31,0.25806451612903225,1,1,6,0.03225806451612903,0.03225806451612903,0.1935483870967742,31,0.17647058823529413,2,1,3,0.058823529411764705,0.029411764705882353,0.08823529411764706,34,0.17647058823529413,2,1,3,0.058823529411764705,0.029411764705882353,0.08823529411764706,34
sw02012_B_50.wav,"But then if it turns out to generate incorrect things, that's even worse. Uh, or if my call rate of of eight to or so a week went up even higher because uh someone had","But then if it turns out to generate incorrect things, that's even worse. Uh, or if my call rate of of eight to or so a week went up even higher because uh, someone had",sw2012_b_50,"But then if it turns out to generate incorrect things, that's even worse or if my call rate of eight or so a week went up even higher because, someone had,","But then if it turns out to generate incorrect things, that's even worse _so_ _, _ or if my call rate _of_ _, _ of eight _t-_ _, _ or so a week went up even higher because, _uh_, someone _had_ _, _ had,",0.12903225806451613,0,0,4,0.0,0.0,0.12903225806451613,31,0.12903225806451613,0,0,4,0.0,0.0,0.12903225806451613,31,0.08333333333333333,2,1,0,0.05555555555555555,0.027777777777777776,0.0,36,0.08333333333333333,2,1,0,0.05555555555555555,0.027777777777777776,0.0,36
sw02012_B_98.wav,"That's interesting. Are are there any other specific things that that you feel like where where you feel your privacy to be invaded on a day-to-day basis or either on a growing free?
That's interesting. Are are there any other specific things that that you feel like where where you feel your privacy to be invaded on a day-to-day basis or either on a growing free?",That's interesting. Are are there any other specific things that that you feel like where where you feel your privacy to be invaded on a day-to-day basis or either on a growing fre,sw2012_b_98,That's interesting. are there any other specific things where you feel your privacy to be invaded on a day-to-day basis or either on a growing frequency?,"That's interesting. _Are_ _th-_ _, _ are there any other specific things _that_ _, _ _that_ _you_ _feel_ _like_ _, _ _where_ _, _ where you feel your privacy to be invaded on a day-to-day basis or either on a growing frequency?",1.5769230769230769,1,0,40,0.038461538461538464,0.0,1.5384615384615385,26,0.3076923076923077,1,0,7,0.038461538461538464,0.0,0.2692307692307692,26,1.0,2,0,32,0.058823529411764705,0.0,0.9411764705882353,34,0.058823529411764705,1,1,0,0.029411764705882353,0.029411764705882353,0.0,34
sw02015_B_18.wav,"Mhm. Mhm. Yeah, that's true. Living in an apartment complex though, you know, you can't um, you can't really stop those people from coming around even though they put up signs out front that says no solicitations. Uh, but they still come up to the front door and uh, you know, walk around. So usually what I do is I'll call the apartment manager and tell them, hey, there's people coming around, you know, and they're trying to sell something or or they're from a religious organization. And I really hate that. I really, really do. I had somebody come to the door about two weeks ago. And um, gosh, it was about 9:00 at night too. It wasn't even what I consider, you know, a family hour. It was time to, you know, start going to bed. And uh, and it was somebody from um, oh, what was it? The uh, Jesus Christ of Latter-day Saints. And uh, I've read a lot about that that particular sect and I don't particularly care for it. So I especially don't like for them to come up to my door and and try and talk.","Mhm. Mhm. Yeah, that's true. Living in an apartment complex though, you know, you can't um, you can't really stop those people from coming around even though they put up signs out front that says no solicitations. Uh, but they still come up to the front door and uh, you know, walk around. So usually what I do is I'll call the apartment manager and tell them, hey, there's people coming around, you know, and they're trying to sell something or or they're from a religious organization. And I really hate that. I really, really do. I had somebody come to the door about two weeks ago. And um, gosh, it was about nine o'clock at night, too. It wasn't even what I would consider, you know, a family hour. It was time to, you know, start going to bed. And uh, and it was somebody from um, oh, what was it? The uh, Jesus Christ of Latter-day Saints. And uh, I've read a lot about the that particular sect and I don't particularly care for it. So I especially don't like for them to come up to my door and and try and talk.",sw2015_b_18,"that's true. Living in an apartment complex though, you can't really stop those people from coming around even though they put up signs out front that says no solicitations, but they still come up to the front door and, walk around. So, usually what I do is I'll call the apartment manager and tell them, there's people coming around, and they're trying to sell something or they're from a religious organization and I really hate that. I really, really do. I had somebody come to the door about two weeks ago and, it was about nine o'clock at night, too. It wasn't even what I would consider family hours, time to start going to bed, and it was somebody from, the, Jesus Christ of Latter Day Saints, and, I've read a lot about, that particular sect and I don't particularly care for it, so I especially don't like for them to come up to my door and try and talk to me.","_Uh-huh_ _, _ _uh-huh_ _. _ _Yeah_ _, _ that's true. Living in an apartment complex though _, _ _you_ _know_ _you_ _ca_ _n't_ _, _ _um_, you can't really stop those people from coming around even though they put up signs out front that says no solicitations, _uh_, but they still come up to the front door and, _uh_ _, _ _you_ _know_ _, _ walk around. So, usually what I do is I'll call the apartment manager and tell them _hey_, there's people coming around _, _ _you_ _know_, and they're trying to sell something _or_ _, _ or they're from a religious organization and I really hate that. I really, really do. I had somebody come to the door about two weeks ago and, _uh_, _gosh_ it was about nine o'clock at night, too. It wasn't even what I would consider _, _ _you_ _know_ _, _ family hours, time to _, _ _you_ _know_ _, _ start going to bed _and_ _uh_, and it was somebody from, _um_ _, _ _oh_ _what_ _was_ _it_ _, _ the, _uh_, Jesus Christ of Latter Day Saints, and _uh_, I've read a lot about, _uh_, that particular sect and I don't particularly care for it, so I especially don't like for them to come up to my door _and_ _, _ and try and talk to me.",0.2716049382716049,5,4,35,0.030864197530864196,0.024691358024691357,0.21604938271604937,162,0.25308641975308643,2,3,36,0.012345679012345678,0.018518518518518517,0.2222222222222222,162,0.08673469387755102,8,6,3,0.04081632653061224,0.030612244897959183,0.015306122448979591,196,0.07142857142857142,7,4,3,0.03571428571428571,0.02040816326530612,0.015306122448979591,196
