file,transcript_standard,transcript_disfluent,audio_id,reference_fluent,reference_disfluent,wer_standard_vs_fluent,s_standard_vs_fluent,d_standard_vs_fluent,i_standard_vs_fluent,s_rate_standard_vs_fluent,d_rate_standard_vs_fluent,i_rate_standard_vs_fluent,ref_words_standard_vs_fluent,wer_disfluent_vs_fluent,s_disfluent_vs_fluent,d_disfluent_vs_fluent,i_disfluent_vs_fluent,s_rate_disfluent_vs_fluent,d_rate_disfluent_vs_fluent,i_rate_disfluent_vs_fluent,ref_words_disfluent_vs_fluent,wer_standard_vs_disfluent,s_standard_vs_disfluent,d_standard_vs_disfluent,i_standard_vs_disfluent,s_rate_standard_vs_disfluent,d_rate_standard_vs_disfluent,i_rate_standard_vs_disfluent,ref_words_standard_vs_disfluent,wer_disfluent_vs_disfluent,s_disfluent_vs_disfluent,d_disfluent_vs_disfluent,i_disfluent_vs_disfluent,s_rate_disfluent_vs_disfluent,d_rate_disfluent_vs_disfluent,i_rate_disfluent_vs_disfluent,ref_words_disfluent_vs_disfluent
sw02012_A_101.wav,"Anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a sense.","Because I, any, anyone, any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house.",sw2012_a_101,"Because, any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a sense of invasion.","Because _I_, _any_ _, _ _anyone_ _, _ any friend, anyone I give my number to is welcome to call me, but no one is just welcome to come by my house. So that is more of a sense of invasion.",0.14705882352941177,0,5,0,0.0,0.14705882352941177,0.0,34,0.35294117647058826,0,9,3,0.0,0.2647058823529412,0.08823529411764706,34,0.21621621621621623,0,8,0,0.0,0.21621621621621623,0.0,37,0.24324324324324326,0,9,0,0.0,0.24324324324324326,0.0,37
sw02012_A_15.wav,"I think they prey on people's inherent politeness on the phone. Even with a machine, I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond.","I think they prey on people's inherent politeness on the phone. Even with a machine, I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond, even though there's not even a",sw2012_a_15,"I think they prey on people's, inherent politeness on the phone even with the machine. I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond even though there's not even a person there.","I think they prey on people's, _um_, inherent politeness on the phone even with the machine. I find people being kind of polite and waiting for it to finish what it has to say, and then they feel an obligation to respond even though there's not even a person there.",0.1836734693877551,1,8,0,0.02040816326530612,0.16326530612244897,0.0,49,0.061224489795918366,1,2,0,0.02040816326530612,0.04081632653061224,0.0,49,0.2,1,9,0,0.02,0.18,0.0,50,0.08,1,3,0,0.02,0.06,0.0,50
sw02012_A_25.wav,"Well, presumably those who find out such information, if they are doing it, would prefer not to be known. I mean, you know, the classic, oh I don't know, CIA conspiracy theories or whatever, would have such parties trying to do it without your knowledge. So there's things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it. I can't talk about the second one other than to generate paranoia, to surmise. I like to think that it's quite low.","Well, presumably those who find out such information, if they are doing it, would prefer not to be known. I mean, you know, the classic, oh, I don't know, CIA conspiracy theories or whatever would have such parties trying to do it without your knowledge. So there's things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it. I can't talk about the second one other than to generate paranoia, to surmise. And I like to think that it's quite low.",sw2012_a_25,"presumably those who find out such information, if they are doing it, I would prefer not to be known, and the classic, C I A conspiracy theories or whatever, would have such parties trying to do it without your knowledge. So there's, things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it, and I can't talk about the second one other than to generate paranoia. It's a surmise and, I'd like to think that it's quite low, at least in this country.","_Well_, presumably those who find out such information, if they are doing it, I would prefer _to_ not to be known, and _, _ _I_ _mean_ _, _ _you_ _know_ _, _ the classic, _oh_ _, _ _I_ _do_ _n't_ _know_ C I A conspiracy theories or whatever, would have such parties trying to do it without your knowledge. So there's, things that invade that second type of privacy where you do know about them and possibly things that invade that second type of privacy without you knowing about it, and I can't talk about the second one other than _to_ _, _ _to_ _, _ to generate paranoia. It's a surmise and, I'd like to think that it's quite low, at least in this country.",0.19801980198019803,5,9,6,0.04950495049504951,0.0891089108910891,0.0594059405940594,101,0.18811881188118812,5,8,6,0.04950495049504951,0.07920792079207921,0.0594059405940594,101,0.17543859649122806,4,16,0,0.03508771929824561,0.14035087719298245,0.0,114,0.16666666666666666,4,15,0,0.03508771929824561,0.13157894736842105,0.0,114
sw02012_A_61.wav,"Yeah, and one of the problems with the Lotus database was that it was uncontrolled access to who would have that information. I mean, they said they would give it out to only select companies, but just like software is only given out to customers, you can't believe...","Yeah, and one of the problems with the Lotus database was that it was uncontrolled access to who would have that information. I mean, they said they would give it out to only select companies, but, you know, just like software is only given out to customers, I mean, you can't believe",sw2012_a_61,"And, one of the problems with the Lotus data base was, that it was uncontrolled access to who would have that information. they said they would give it out to only select companies, just like software is only given out to customers, you can't believe that.","_Yeah_ _. _ And, _um_, one of the problems with the Lotus data base was, _um_, that it was uncontrolled access to who would have that information. _I_ _mean_ _, _ they said they would give it out to only select companies _but_, _um_ _, _ _you_ _know_ _, _ just like software is only given out to customers, _I_ _mean_ _, _ you can't believe that.",0.15217391304347827,1,2,4,0.021739130434782608,0.043478260869565216,0.08695652173913043,46,0.2391304347826087,1,2,8,0.021739130434782608,0.043478260869565216,0.17391304347826086,46,0.17543859649122806,1,9,0,0.017543859649122806,0.15789473684210525,0.0,57,0.10526315789473684,1,5,0,0.017543859649122806,0.08771929824561403,0.0,57
sw02012_A_63.wav,"It would be pirated, and they wouldn't bother to check that carefully anyway to someone who's offering full cash price.","It would be pirated, and they wouldn't bother to check that carefully anyway to someone who's offering, you know, full cash price",sw2012_a_63,"it would be pirated and they wouldn't bother to check that carefully anyway to someone who's offering full cash price, for it.","_It_ _would_ _, _ it would be pirated and they wouldn't bother to check that carefully anyway to someone who's offering _, _ _you_ _know_ _, _ full cash price, for it.",0.09090909090909091,0,2,0,0.0,0.09090909090909091,0.0,22,0.18181818181818182,0,2,2,0.0,0.09090909090909091,0.09090909090909091,22,0.23076923076923078,0,6,0,0.0,0.23076923076923078,0.0,26,0.15384615384615385,0,4,0,0.0,0.15384615384615385,0.0,26
sw02012_A_65.wav,"You can't tell what a company really has to do with it, and there's something rather ominous about having virtually any hacker being able to know what your income is, what your spending habits are, and that hacker just has to get in touch with a sneak thief, and suddenly what started as an invasion of privacy could be an invasion.","You can't tell what a company really has to do with it, and there's something rather ominous about having virtually any hacker being able to know what your income is, what your spending habits are, and that hacker just has to get in touch with a sneak thief, and suddenly what started as an invasion of privacy could be an invasion of...",sw2012_a_65,"you can't tell it, what a company really has to do with it and there's something rather ominous about having virtually anyone, any hacker being able to know what your income is, what your spending habits are, and that hacker just has to get in touch with the sneak thief and suddenly what started as an invasion of privacy can be an invasion of your actual home.","_I_ _mean_ _, _ _you_ _know_ _, _ you can't tell it, what a company really has to do with it and there's something rather ominous about having virtually anyone, any hacker being able to know what your income is, what your spending habits are, _and_ _, _ _you_ _know_ _, _ _and_ _, _ and that hacker just has to get _in_ _to_ _, _ in touch with the sneak thief and suddenly _and_ _then_ what started as an invasion of privacy can be an invasion of your actual home.",0.11940298507462686,2,6,0,0.029850746268656716,0.08955223880597014,0.0,67,0.1044776119402985,2,5,0,0.029850746268656716,0.07462686567164178,0.0,67,0.25316455696202533,2,18,0,0.02531645569620253,0.22784810126582278,0.0,79,0.24050632911392406,2,17,0,0.02531645569620253,0.21518987341772153,0.0,79
sw02012_A_71.wav,"I also thought about it as I was waiting to talk to you, that another thing that occurred to me is there's not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy.","I also thought about it as I was waiting to talk to you, that another thing that occurred to me is there's not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy.",sw2012_a_71,"I also thought about it, waiting to talk to you that, another thing that occurred to me is there is not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy very quickly.","_Uh-huh_ _. _ I also thought about it, _was_ _of_ _, _ _uh_, waiting to talk to you that, another thing that occurred to me is there is not so much invasion of my privacy because I know how to behave such that there isn't. But I realized I have to behave in a certain way in order to not have people invade my privacy. If I deviate from social norms of behavior, if I run up and down the street yelling or something, someone's going to invade my privacy very quickly.",0.08333333333333333,1,3,3,0.011904761904761904,0.03571428571428571,0.03571428571428571,84,0.08333333333333333,1,3,3,0.011904761904761904,0.03571428571428571,0.03571428571428571,84,0.09090909090909091,4,4,0,0.045454545454545456,0.045454545454545456,0.0,88,0.09090909090909091,4,4,0,0.045454545454545456,0.045454545454545456,0.0,88
sw02012_A_87.wav,"Alone. Whereas in this country, where everyone respects the closed doors very much, if you go out and act like the lunatic, you violate the norms of public behavior. People start paying attention to you very much, and they start asking questions, and in a sense are invading your privacy. Although, if you know what the social norms are, you know, quote-unquote, you asked for it. But it does mean that you have yet another reason to follow a set of social","alone. Whereas in this country where everyone respects the closed doors very much, if you go out and act like the lunatic, you violate the norms of public behavior, people start paying attention to you very much and they start asking questions and in a sense are invading your privacy. Although, if you know what the social norms are, you know, quote unquote, you asked for it. But it does mean that you have yet another reason to follow a set of",sw2012_a_87,"Whereas in this country where everyone respects the closed doors very much, if you go out and then act like the lunatic you violate, the norms of, public behavior, people start paying attention to you very much and they start asking questions and in the sense are invading your privacy although, if you know what the social norms are quote unquote, you asked for it. But it does mean that you have yet another reason to follow a set of social norms.","Whereas in this country where everyone respects the closed doors very much, if you go out and then act like the lunatic _you_ _, _ you violate _the_ _, _ _uh_, the norms _of_ _social_ _, _ of, _um_, public behavior. _Um_, people start paying attention to you very much and they start asking questions and in the sense are _invite-_ _, _ _invade_ _, _ invading your privacy although, if you know what the social norms are _, _ _you_ _know_ _, _ quote unquote, you asked for it. But it does mean that you have yet another reason to follow a set of social norms.",0.08536585365853659,3,2,2,0.036585365853658534,0.024390243902439025,0.024390243902439025,82,0.08536585365853659,1,3,3,0.012195121951219513,0.036585365853658534,0.036585365853658534,82,0.16129032258064516,2,12,1,0.021505376344086023,0.12903225806451613,0.010752688172043012,93,0.15053763440860216,1,12,1,0.010752688172043012,0.12903225806451613,0.010752688172043012,93
sw02012_A_99.wav,"Or the other classic examples, the Jehovah's Witness or Mormons or someone knocking at the front door, which is more intrusive because I have to really tell someone to go away, and there's that sense of I have now opened my door, they now see what I look like, what I live like, and they're doing something that normally I really only invite people to.","Or the other classic examples, the Jehovah's Witness or Mormons or someone knocking at the front door, which is more intrusive because I have to really tell someone to go away and there's that sense of, I have now opened my door, they now see what I look like, what I live like, and they're doing something that normally I really only invite people to.",sw2012_a_99,"All the other classic examples, the Jehovah's Witness or Mormons or someone knocking at the front door, which is more intrusive because I have to really tell someone to go away. And there's that sense of, I have now opened my door they now see what I look like, what I live like and they're doing something that normally I really only invite, people to.","All _the_ _class-_ _, _ the other classic examples, the Jehovah's Witness _or_ _, _ or Mormons or someone knocking at the front door, _um_, which is more intrusive because I have to really tell someone to go away. And there's that sense of, I have now opened my door they now see what I look like, what I live like _and_ _nor-_ _, _ and they're doing something that normally I really only invite, people to.",0.015384615384615385,1,0,0,0.015384615384615385,0.0,0.0,65,0.015384615384615385,1,0,0,0.015384615384615385,0.0,0.0,65,0.09859154929577464,1,6,0,0.014084507042253521,0.08450704225352113,0.0,71,0.09859154929577464,1,6,0,0.014084507042253521,0.08450704225352113,0.0,71
sw02012_B_40.wav,"The other side of that might be if someone found out something or surmised something that weren't true, then I would feel probably more invaded on the gossipy sort of side.","Uh, the other side of that might be if someone found out something or surmised something that weren't true, then I would feel probably more invaded on the gossipy sort of.",sw2012_b_40,the other side of that might be if someone found out something or surmised something that weren't true then I would feel probably more invaded in the gossipy sort of sense.,"_Um_, _the_ _, _ the other side of that might be _if_ _, _ if someone found out something or surmised something that weren't true then I would feel probably more invaded in the gossipy sort of sense.",0.06451612903225806,2,0,0,0.06451612903225806,0.0,0.0,31,0.0967741935483871,1,1,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,31,0.14705882352941177,2,3,0,0.058823529411764705,0.08823529411764706,0.0,34,0.14705882352941177,2,3,0,0.058823529411764705,0.08823529411764706,0.0,34
sw02012_B_50.wav,"But then if it turns out to generate incorrect things, that's even worse.","But then if it turns out to generate incorrect things, that's even worse, or if my call rate of eight or so a week went up even higher because someone had",sw2012_b_50,"But then if it turns out to generate incorrect things, that's even worse or if my call rate of eight or so a week went up even higher because, someone had,","But then if it turns out to generate incorrect things, that's even worse _so_ _, _ or if my call rate _of_ _, _ of eight _t-_ _, _ or so a week went up even higher because, _uh_, someone _had_ _, _ had,",0.5806451612903226,0,18,0,0.0,0.5806451612903226,0.0,31,0.0,0,0,0,0.0,0.0,0.0,31,0.6388888888888888,0,23,0,0.0,0.6388888888888888,0.0,36,0.1388888888888889,0,5,0,0.0,0.1388888888888889,0.0,36
sw02012_B_98.wav,That's interesting. Are there any other specific things where you feel your privacy to be invaded on a day-to-day basis?,That's interesting. Are there any other specific things where you feel your privacy to be invaded on a day-to-day basis or either on a growing frequency?,sw2012_b_98,That's interesting. are there any other specific things where you feel your privacy to be invaded on a day-to-day basis or either on a growing frequency?,"That's interesting. _Are_ _th-_ _, _ are there any other specific things _that_ _, _ _that_ _you_ _feel_ _like_ _, _ _where_ _, _ where you feel your privacy to be invaded on a day-to-day basis or either on a growing frequency?",0.23076923076923078,0,6,0,0.0,0.23076923076923078,0.0,26,0.0,0,0,0,0.0,0.0,0.0,26,0.4117647058823529,0,14,0,0.0,0.4117647058823529,0.0,34,0.23529411764705882,0,8,0,0.0,0.23529411764705882,0.0,34
sw02015_B_18.wav,"I would have either gone to the store to buy it or I would have called for the sales to come out. Yeah, that's true. Living in an apartment complex, though, you know, you can't really stop those people from coming around even though they put up signs out front that says no solicitations. But they still come up to the front door and, you know, walk around. So usually what I do is I'll call the apartment manager and tell them, hey, there's people coming around, you know, and they're trying to sell something or they're from a religious organization. And I really hate that. I really, really do. I had somebody come to the door about two weeks ago. And gosh, it was about nine o'clock at night, too. It wasn't even what I would consider, you know, family hours, time to, you know, start going to bed. And it was somebody from, what was it, the Jesus Christ of Latter-day Saints. And I've read a lot about that particular sect and I don't particularly care for it. So I especially don't like for them to come up to my door and try and talk to me.","I don't know where to stop with some of them as far as the door-to-door, either religious groups or people selling products. If I wanted their products, I would have either gone to the store to buy it or I would have called for the sales to come out. Mm-hmm. Yeah, that's true. Living in an apartment complex, though, you can't really stop those people from coming around even though they put up signs out front that says no solicitations. But they still come up to the front door and walk around. So usually what I do is I'll call the apartment manager and tell them, hey, there's people coming around and they're trying to sell something or they're from a religious organization. And I really hate that. I really, really do. I had somebody come to the door about two weeks ago. And gosh, it was about 9 o'clock at night, too. It wasn't even what I would consider family hours, time to start going to bed. And it was somebody from, what was it, the Jesus Christ of Latter-day Saints. And I've read a lot about that particular sect, and I don't particularly care for it. So I especially don't like for them to come up to my door and try and talk to me.",sw2015_b_18,"that's true. Living in an apartment complex though, you can't really stop those people from coming around even though they put up signs out front that says no solicitations, but they still come up to the front door and, walk around. So, usually what I do is I'll call the apartment manager and tell them, there's people coming around, and they're trying to sell something or they're from a religious organization and I really hate that. I really, really do. I had somebody come to the door about two weeks ago and, it was about nine o'clock at night, too. It wasn't even what I would consider family hours, time to start going to bed, and it was somebody from, the, Jesus Christ of Latter Day Saints, and, I've read a lot about, that particular sect and I don't particularly care for it, so I especially don't like for them to come up to my door and try and talk to me.","_Uh-huh_ _, _ _uh-huh_ _. _ _Yeah_ _, _ that's true. Living in an apartment complex though _, _ _you_ _know_ _you_ _ca_ _n't_ _, _ _um_, you can't really stop those people from coming around even though they put up signs out front that says no solicitations, _uh_, but they still come up to the front door and, _uh_ _, _ _you_ _know_ _, _ walk around. So, usually what I do is I'll call the apartment manager and tell them _hey_, there's people coming around _, _ _you_ _know_, and they're trying to sell something _or_ _, _ or they're from a religious organization and I really hate that. I really, really do. I had somebody come to the door about two weeks ago and, _uh_, _gosh_ it was about nine o'clock at night, too. It wasn't even what I would consider _, _ _you_ _know_ _, _ family hours, time to _, _ _you_ _know_ _, _ start going to bed _and_ _uh_, and it was somebody from, _um_ _, _ _oh_ _what_ _was_ _it_ _, _ the, _uh_, Jesus Christ of Latter Day Saints, and _uh_, I've read a lot about, _uh_, that particular sect and I don't particularly care for it, so I especially don't like for them to come up to my door _and_ _, _ and try and talk to me.",0.24691358024691357,1,1,38,0.006172839506172839,0.006172839506172839,0.2345679012345679,162,0.36419753086419754,2,1,56,0.012345679012345678,0.006172839506172839,0.345679012345679,162,0.20408163265306123,3,17,20,0.015306122448979591,0.08673469387755102,0.10204081632653061,196,0.4030612244897959,4,27,48,0.02040816326530612,0.1377551020408163,0.24489795918367346,196
sw02015_B_20.wav,"Yeah, yeah. No, I agree with you there. They want to choose that particular religion, and that's fine with me too. As long as they don't try and pull me in and drag me in. And I don't like the way that they do it either. And it's their mission as they do it. They go door to door and they go out into the public. And they actually have the teenagers serving two years like you would say in an army. And two years in going around and doing missionary type work. And I don't know, I just don't particularly care for that at all. And that's one thing that I feel really strongly about though is people coming up to my door, especially religious organizations, and wanting to try and get me to join or become interested in their religion because I have my own.","Yeah, yeah. No, I agree with you there. I mean, if they want to choose that particular religion, then that's fine with me too. You know, as long as they don't try and pull me in and drag me in. And I don't like the way that they do it either. And it's their mission as they do it, they go door to door and they go out into the public. And they actually have the teenagers serving two years like you would say like an army. And two years in going around and doing missionary type work. And I don't know, I just don't particularly care for that at all. And that's one thing that I feel really strongly about though is, you know, people coming up to my door, especially religious organizations, and wanting to, you know, to try and get me to join or, you know, become interested in their religion.",sw2015_b_20,"I agree with you there. If they want to choose that particular religion that's fine with me too as long as they don't try and pull me in and drag me in. and I don't like the way that they do it either, and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, teenagers serving two years in an army and two years in going around and doing missionary type work and, I don't know, I just, don't particularly care for that at all. And that's one thing that I feel really strongly about though, is, people coming up to my door, and especially religious organizations and wanting to try and get me to join or become interested in their religion, because I have my own.","_Yeah_ _, _ _yeah_ _, _ _no_ _, _ _I_ _, _ I agree with you there. If they want to choose that particular religion that's fine with me too _, _ _you_ _know_ _, _ as long as they don't try and pull me in and drag me in. _And_ _, _ and I don't like the way that they do it either, _and_ _, _ and, it's their mission that they do it. They go door to door and they go out into the public and they actually have the, _uh_, teenagers serving two years _like_ _you_ _would_ _say_ _like_ in an army and two years in going around and doing missionary type work and, _uh_, I don't know, I just, _um_, don't particularly care for that at all. And _that_ _, _ that's one thing that I feel really strongly about though, is, _uh_ _, _ _you_ _know_ _, _ people coming up to my door, and especially religious organizations and wanting _to_ _uh_ _, _ _you_ _know_ _, _ to try and get me to join or _, _ _you_ _know_ _, _ become interested in their religion, because I have my own.",0.07801418439716312,1,2,8,0.0070921985815602835,0.014184397163120567,0.05673758865248227,141,0.19148936170212766,2,6,19,0.014184397163120567,0.0425531914893617,0.1347517730496454,141,0.1377245508982036,1,21,1,0.005988023952095809,0.12574850299401197,0.005988023952095809,167,0.11976047904191617,1,16,3,0.005988023952095809,0.09580838323353294,0.017964071856287425,167
sw02015_B_22.wav,"Yeah, that's true. I didn't go that far, but I probably could do the same thing. I don't have a storm door, but I'm sure I could rig up something. But you know, I don't think that that would stop people. It's like they see that word and it says go, instead of stop.","Yeah, that's true. Yeah, no, I didn't go that far, but yeah, I probably could do the same thing. You know, I don't have a storm door, but I'm sure I could rig up something. But you know, I don't think that that would stop people. It's like they see that word and it says go instead of stop. Oh, goodness.",sw2015_b_22,"that's true, I didn't go that far but, I probably could do the same thing, I don't have a storm door, but I'm sure I could rig up something. But I don't think that that would stop people. it's like they see that word and it says go, instead of stop.","_Yeah_ _, _ _yeah_ _, _ that's true, _yeah_ _. _ _No_ _I_ _do_ _n't_ _, _ _uh_ _, _ _I_ _do_ _n't_ _have_ _, _ I didn't go that far but, _uh_, _yeah_ I probably could do the same thing, _uh_ _, _ _you_ _know_, I don't have a storm door, but I'm sure I could rig up something. But _you_ _know_ I don't think that that would stop people. _I_ _, _ it's like they see that word and it says go, instead of stop. _Oh_ _, _ _goodness_ _. _",0.058823529411764705,0,0,3,0.0,0.0,0.058823529411764705,51,0.19607843137254902,0,0,10,0.0,0.0,0.19607843137254902,51,0.2602739726027397,0,19,0,0.0,0.2602739726027397,0.0,73,0.1643835616438356,0,12,0,0.0,0.1643835616438356,0.0,73
sw02015_B_30.wav,"I know, but I remember you talked about something. You started off and you said, well, let me think. You talked about the telephone calls, people coming and soliciting selling things at the door. You said something else. I can't remember what it was. And I thought, yeah, that kind of touched a nerve right there, but we got to talking about the people coming to the front door.","I remember you talked about something. You started off and you said, ""Well, let me think."" You talked about the telephone calls, people coming and soliciting, selling things at the door. You said something else. I can't remember what it was. And I thought, yeah, that kind of touched a nerve right there, but we got to talking about the people coming to the front door.",sw2015_b_30,"I know, but I remember you talked about something, you started off and said, let me think, you talked about the telephone calls and people coming and soliciting and selling things at the door. You said something else. I can't remember what it was, and I thought yeah, that kind of touched a nerve right there, but, we got to talking about the, people coming to you at the front door.","I know, but I remember _you_ _, _ you talked about something, you started off and said, _well_ let me think, you talked about the telephone calls and people coming and soliciting and selling things at the door. You said something else. I can't remember what it was, and I thought yeah, _that_ _, _ that kind of touched a nerve right there, but _we_ _got_ _uh_, we got to talking about the, _uh_, _uh_, people coming to you at the front door.",0.08450704225352113,0,4,2,0.0,0.056338028169014086,0.028169014084507043,71,0.1267605633802817,0,7,2,0.0,0.09859154929577464,0.028169014084507043,71,0.1518987341772152,0,11,1,0.0,0.13924050632911392,0.012658227848101266,79,0.189873417721519,0,14,1,0.0,0.17721518987341772,0.012658227848101266,79
sw02018_A_86.wav,"Both of ours is school-aged, but we don't want to miss any of those PTAs.","Our oldest is school age, but we don't want to miss any of those PTAs.",sw2018_a_86,"it is, it is, both of ours is school age, but we don't want to miss any of those P T A -s and all of that.","_Oh_, it is, it is, _well_ both of ours is school age, but we don't want to miss any of those P T A -s and _, _ _you_ _know_ _, _ all of that.",0.5185185185185185,2,12,0,0.07407407407407407,0.4444444444444444,0.0,27,0.5555555555555556,3,12,0,0.1111111111111111,0.4444444444444444,0.0,27,0.5806451612903226,2,16,0,0.06451612903225806,0.5161290322580645,0.0,31,0.6129032258064516,3,16,0,0.0967741935483871,0.5161290322580645,0.0,31
sw02018_B_61.wav,"Or a lot of women I know now, one of my supervisors when she went on LOA to have her baby, we hooked up a terminal at her house and we could send her messages and she kept in touch like that.","Or a lot of women I know now and one of my supervisors when she went on LOA to have her baby, we hooked up a terminal at her house and we could send her messages and she kept in touch like that.",sw2018_b_61,"Or, a lot of women I know now and, one of my supervisors, when she went on L O A to have her baby, we hooked up, a terminal at her house and we could send her messages, and she kept in touch like that, and basically, just worked out of her house.","Or, a lot of women I know now and _my_ _, _ _uh_, one of my supervisors, when she went on L O A to have her baby, we hooked up, _uh_, _uh_, a terminal at her house and _she_ _, _ _you_ _know_ _, _ we could send her messages, _and_ _, _ and she kept in touch like that, and basically, just worked out of her house.",0.22641509433962265,1,11,0,0.018867924528301886,0.20754716981132076,0.0,53,0.20754716981132076,1,10,0,0.018867924528301886,0.18867924528301888,0.0,53,0.32786885245901637,1,19,0,0.01639344262295082,0.3114754098360656,0.0,61,0.3114754098360656,1,18,0,0.01639344262295082,0.29508196721311475,0.0,61
sw02020_A_3.wav,"Well, I mostly listen to popular music. I listen to it all the time in my car, so I tend to be one of those people who switches stations a lot because I don't like commercials. But I find myself listening to popular music.","Well, I mostly listen to popular music. I listen to it all the time in my car, so I tend to be one of those people who switches stations a lot because I don't like commercials. But I find myself listening to popular music",sw2020_a_3,"I mostly listen to popular music. I, listen to it all the time in my car, so, I tend to be one of those people who switches stations a lot because I don't like commercials. But, I find myself listening to popular music,","_Well_, I mostly listen to popular music. I, _uh_, listen to it all the time _in_ _, _ in my car, so, _I_ _, _ I tend to be one of those people who switches stations a lot because I don't like commercials. But, _uh_, I find myself listening to popular music,",0.023255813953488372,0,0,1,0.0,0.0,0.023255813953488372,43,0.023255813953488372,0,0,1,0.0,0.0,0.023255813953488372,43,0.08333333333333333,0,4,0,0.0,0.08333333333333333,0.0,48,0.08333333333333333,0,4,0,0.0,0.08333333333333333,0.0,48
sw02020_B_104.wav,"Well, you know, really that's not world music, but what Paul Simon's doing I think is great because he's using what they call eclectic, drawing from a lot of different sources and making a synthesis of a new type of music.","Well, you know, really that's not world music, but what Paul Simon's doing I think is great because he's, you know, I think that using a, I guess what they call it is eclectic, you know, drawing from a lot of different sources and making a synthesis of a new type of music.",sw2020_b_104,"really that's not world music. But, what Paul Simon's doing is great because he's using eclectic drawing from a lot of different sources and making a synthesis of a new type of music.","_Well_ _, _ _you_ _know_ _, _ really that's not world music. But, _what_ _, _ what Paul Simon's doing _, _ _I_ _think_ _is_ _, _ _is_ _, _ is great because he's _, _ _you_ _know_ _I_ _think_ _, _ _I_ _think_ _that_ using _, _ _I_ _guess_ _what_ _they_ _call_ _it_ _is_ eclectic _, _ _you_ _know_ _. _ drawing from a lot of different sources and making _, _ _you_ _know_ _, _ a synthesis of a new type of music. _Um_ _, _",0.24242424242424243,0,0,8,0.0,0.0,0.24242424242424243,33,0.6060606060606061,0,0,20,0.0,0.0,0.6060606060606061,33,0.31666666666666665,0,19,0,0.0,0.31666666666666665,0.0,60,0.15,0,8,1,0.0,0.13333333333333333,0.016666666666666666,60
sw02020_B_110.wav,"For example, let's say you're taking like an original Brazilian form of music and with a certain style and then you try to make it a little bit more listenable for let's say another audience, let's say a North American.","For example, let's say you're taking like an original Brazilian form of music with a certain style, and then you try to make it a little bit more listenable for let's say another audience, let's say a North American.",sw2020_b_110,"for example, let's say you're taking an original Brazilian form of music with a certain style, and then you try to make it a little bit more listenable for another audience a North American.","_Uh_, for example, let's say you're taking _like_ an original Brazilian form of music _and_ _, _ with a certain style, and then you try to make it a little bit more listenable for _, _ _let_ _'s_ _say_ another audience _, _ _let_ _'s_ _say_ a North American.",0.17647058823529413,0,0,6,0.0,0.0,0.17647058823529413,34,0.14705882352941177,0,0,5,0.0,0.0,0.14705882352941177,34,0.11627906976744186,2,3,0,0.046511627906976744,0.06976744186046512,0.0,43,0.13953488372093023,2,4,0,0.046511627906976744,0.09302325581395349,0.0,43
sw02020_B_118.wav,"And it's the same way with, you know, world music takes the forms that have really been, I guess, the best example or the cream of the crop, I guess you could say, and then taking those qualities and then applying in the styles that are really, that are extremely enjoyable.","I think, you know, and it's the same way with, you know, world music takes the forms that have really been, I guess, you know, the best example or, you know, the cream of the crop, I guess you could say, and then taking those qualities and then applying in the styles that are really, that are extremely enjoyable.",sw2020_b_118,"I think, and it's the same way with, world music takes the forms that have really been, the cream of the crop, and then taking those qualities, and then applying, in the styles, that are extremely enjoyable, and then taking,","_I_ _, _ I think, _you_ _know_, and it's the same way with, _you_ _know_, world music takes the forms that have really been, _um_, _I_ _guess_ _, _ _I_ _you_ _know_ _, _ _the_ _best_ _example_ _or_ _, _ _you_ _know_ _, _ the cream of the crop, _I_ _guess_ _you_ _could_ _say_, _and_ _then_ _, _ and then taking _those_ _, _ those qualities, and then applying, in the styles, _that_ _are_ _really_ _, _ _um_, that are extremely enjoyable, and then taking,",0.5,5,2,13,0.125,0.05,0.325,40,0.6,5,0,19,0.125,0.0,0.475,40,0.2608695652173913,0,18,0,0.0,0.2608695652173913,0.0,69,0.14492753623188406,0,10,0,0.0,0.14492753623188406,0.0,69
